"Family,URL,IP,FirstSeen"
"Gomorrah,https://vargasfernandez.com/webpanel/Panel/login.php,162.241.60.255,19-08-2022"
"Unam,http://hub.myartsonline.com/login.php,185.176.43.112,19-08-2022"
"PennyWise,http://45.139.184.169:5001/login,45.139.184.169,20-08-2022"
"Lumma,http://safe-car.ru/lib/panel/login.php,37.140.192.145,20-08-2022"
"Mars,http://babycookie.net/panel/login.php,20.85.218.142,21-08-2022"
"Amadey,http://185.215.113.204/f84Nls2/Login.php,185.215.113.204,22-08-2022"
"Amadey,http://185.80.129.231/o9hd3c2CX/Login.php,185.80.129.231,22-08-2022"
"Amadey,http://185.215.113.92/gg4mn3s/Login.php,185.215.113.92,22-08-2022"
"Amadey,http://spaso.to/g93kdm3SaQ/Login.php,179.43.167.29,22-08-2022"
"Misha,http://31.14.40.209/,31.14.40.209,22-08-2022"
"Misha,http://95.161.131.138/,95.161.131.138,22-08-2022"
"Amadey,https://antispam-screen.com/fjgD555c3/Login.php,179.43.154.148,22-08-2022"
"Amadey,http://185.215.113.204/Lkb2dxj3/Login.php,185.215.113.204,22-08-2022"
"Oski,http://huynh.axfree.com/login.php,144.76.115.36,22-08-2022"
"Amadey,http://antispam-screen.com/fjgD555c3/Login.php,179.43.154.148,22-08-2022"
"Gomorrah,http://vargasfernandez.com/webpanel/Panel/login.php,162.241.60.255,22-08-2022"
"PrivateLoader,http://212.193.30.115/auth,212.193.30.115,22-08-2022"
"PrivateLoader,http://116.203.105.117/auth,116.203.105.117,23-08-2022"
"Amadey,http://exxxodusdomen.hk/f83jd823S/Login.php,141.8.192.26,23-08-2022"
"Gomorrah,https://p37bot.000webhostapp.com/Panel/login.php,145.14.145.44,23-08-2022"
"Azorult,http://84.38.130.177/roth/azo/Panel/panel/admin.php,84.38.130.177,23-08-2022"
"Collector,http://prozo.com.xsph.ru/,141.8.197.42,27-08-2022"
"Collector,http://ghjcnjpm.beget.tech/index.php,91.106.207.46,30-08-2022"
"Collector,http://a0713805.xsph.ru/,141.8.195.65,31-08-2022"
"Collector,http://f0675948.xsph.ru/,141.8.192.151,31-08-2022"
"Oski,http://itsports.cc/login.php,131.226.4.9,01-09-2022"
"Amadey,http://bebraboysclub.hk/g8lvleE2z/Login.php,141.8.192.26,01-09-2022"
"Collector,http://a0713362.xsph.ru/,141.8.192.58,01-09-2022"
"Oski,http://v.m-fit.biz/login.php,192.185.168.180,01-09-2022"
"Oski,http://olsf.hopto.org/login.php,91.229.90.158,03-09-2022"
"Collector,http://pisokiwj.beget.tech/,5.101.153.75,03-09-2022"
"Collector,http://taskint6.beget.tech/,5.101.153.75,03-09-2022"
"Mars,http://banta.xlsxexcelviewer.cf/panel/login.php,185.169.252.162,03-09-2022"
"Collector,http://a0715575.xsph.ru/,141.8.192.46,04-09-2022"
"Evisyn,https://alege.malware.ltd/login.php,172.67.167.77,05-09-2022"
"Collector,http://en.veres-m.hu/,91.83.93.80,07-09-2022"
"Erbium,http://ozaron.beget.tech/,91.106.207.43,07-09-2022"
"Erbium,https://mamamiya137.ru/panel/,79.137.192.10,07-09-2022"
"Erbium,http://a0712659.xsph.ru/panel/,141.8.192.26,07-09-2022"
"Erbium,http://yuravogf.beget.tech/panel/,91.106.207.46,07-09-2022"
"Evisyn,http://alege.malware.ltd/login.php,172.67.167.77,08-09-2022"
"Oski,http://smsbot.me/login.php,199.192.25.239,08-09-2022"
"Lumma,http://evetesttech.net/login,5.161.155.121,08-09-2022"
"Oski,http://bvx.zzux.com/login.php,91.229.90.158,08-09-2022"
"Collector,https://en.veres-m.hu/,91.83.93.80,08-09-2022"
"Vertex,http://5.61.47.86/kukluxklan/admin/login.php,5.61.47.86,10-09-2022"
"Channel,http://globalory.xyz/,103.136.42.153,10-09-2022"
"Collector,http://a0717766.xsph.ru/index.php,141.8.192.169,10-09-2022"
"Anubis,http://46.30.41.6/anubis/login.php,46.30.41.6,13-09-2022"
"Anubis,http://193.228.160.174/gbd7gvx3sop4tlk0nas2wsdr88up9kls/login.php,193.228.160.174,13-09-2022"
"Mars,http://89.58.33.16/panel/login.php,89.58.33.16,13-09-2022"
"AgentTesla,http://141.98.6.75/weption/login.php,141.98.6.75,14-09-2022"
"AgentTesla,http://141.98.6.75/500/login.php,141.98.6.75,14-09-2022"
"AgentTesla,https://originweb.ga/dan/login.php,68.65.122.112,14-09-2022"
"AgentTesla,http://141.98.6.75/y12/login.php,141.98.6.75,14-09-2022"
"AgentTesla,http://clamprite.ga/apos/login.php,176.119.147.11,14-09-2022"
"Collector,http://ejsdjdxb.beget.tech/,91.106.207.100,15-09-2022"
"Collector,http://kapustvu.beget.tech/,87.236.19.248,15-09-2022"
"Erbium,http://jeammah5.beget.tech/panel/,91.106.207.100,17-09-2022"
"Mars,http://gg.gemkan.online/panel/login.php,203.175.9.27,19-09-2022"
"PrivateLoader,http://49.12.226.201/auth,49.12.226.201,19-09-2022"
"Collector,http://f0721068.xsph.ru/,141.8.192.151,21-09-2022"
"Oski,http://v.oteqprojects.co.in/login.php,108.167.136.53,22-09-2022"
"Collector,http://stealr.th.xsph.ru/,141.8.197.42,22-09-2022"
"Collector,http://t928842g.beget.tech/,185.50.25.13,24-09-2022"
"Collector,http://wilslim.org.xsph.ru/,141.8.197.42,27-09-2022"
"AgentTesla,http://pushkin231.mooo.com/boom/login.php,81.161.229.196,28-09-2022"
"Azorult,http://bl3ds2.shop/PL341/panel/admin.php,104.21.5.243,28-09-2022"
"Erbium,http://79.137.192.5/panel/,79.137.192.5,29-09-2022"
"Erbium,http://deadxbc9.beget.tech/panel/,91.106.207.100,29-09-2022"
"Erbium,https://apopanel.ml/panel/,104.248.252.76,29-09-2022"
"BatLoader,https://cloudupdatesss.com/g5i0nq/index/login,194.67.119.190,29-09-2022"
"BatLoader,https://cloudupdatesss.com/tyr4i1/index/login,194.67.119.190,29-09-2022"
"BatLoader,https://cloudupdatesss.com/013x1s/index/login,194.67.119.190,29-09-2022"
"BatLoader,https://updatea1.com/t1mw0r/index/login,89.108.65.136,29-09-2022"
"BatLoader,https://updatea1.com/01ex93/index/login,89.108.65.136,29-09-2022"
"BatLoader,https://updatea1.com/p01kpc/index/login,89.108.65.136,29-09-2022"
"BatLoader,https://updatea1.com/g5i0nq/index/login,89.108.65.136,29-09-2022"
"BatLoader,https://updatea1.com/p3dr01/index/login,89.108.65.136,29-09-2022"
"BatLoader,https://a1a2a3b4.com/sh1z01/index/login,151.248.117.119,29-09-2022"
"Lucifer,http://solarparkcleaning.co.uk/js/webpanel/Panel/login.php,185.52.27.244,29-09-2022"
"ATSEngine,https://appszik.com/fidelityadmin/index.php,107.181.174.152,29-09-2022"
"Mars,https://mm-ueexf.run-eu-central1.goorm.io/panelo34pj/login.php,3.125.220.113,29-09-2022"
"Oski,http://o.oteqprojects.co.in/login.php,108.167.136.53,30-09-2022"
"Collector,http://denismazafak.ru.xsph.ru/,141.8.197.42,04-10-2022"
"Gomorrah,https://trackingafrica.net/cgi-admin/Panel/login.php,192.232.218.213,04-10-2022"
"Collector,http://stealler.com.xsph.ru/,141.8.197.42,05-10-2022"
"Mars,http://mm-ueexf.run-eu-central1.goorm.io/panelo34pj/login.php,3.125.220.113,05-10-2022"
"Collector,http://denismazafak.ru.xsph.ru/index.php,141.8.197.42,07-10-2022"
"Mars,http://linkappb.link/panel/login.php,79.137.194.94,07-10-2022"
"Azorult,https://huzcihna.shop/PL341/panel/admin.php,172.67.216.193,10-10-2022"
"Collector,http://a0728280.xsph.ru/,141.8.192.126,10-10-2022"
"AgentTesla,http://chestermachinetools.me/it/login.php,23.94.43.132,12-10-2022"
"Channel,http://103.106.202.174/,103.106.202.174,12-10-2022"
"Channel,http://103.136.42.153/,103.136.42.153,12-10-2022"
"Collector,http://stilakperlca.ru.xsph.ru/,141.8.197.42,12-10-2022"
"Channel,http://103.106.202.181/,103.106.202.181,13-10-2022"
"Erbium,http://softportals.xyz/panel/,79.137.192.10,14-10-2022"
"Collector,http://a0726808.xsph.ru/,141.8.192.169,15-10-2022"
"AgentTesla,https://chestermachinetools.me/it/login.php,23.94.43.132,15-10-2022"
"Collector,http://a0730403.xsph.ru/,141.8.192.169,15-10-2022"
"Gomorrah,https://sweetagriculture.com/panel/Panel/login.php,38.242.134.48,16-10-2022"
"Gomorrah,https://gbam-gbam.xyz/gbm/Panel/login.php,193.243.189.60,16-10-2022"
"Gomorrah,https://gbam-gbam.xyz/yaya/Panel/login.php,193.243.189.60,16-10-2022"
"AgentTesla,http://www.onwaoct.xyz/login.php,193.243.189.60,17-10-2022"
"AgentTesla,http://107.189.4.253/boots/login.php,107.189.4.253,18-10-2022"
"Azorult,http://bl2xyz.shop/bl2xyz/panel/admin.php,172.67.138.135,20-10-2022"
"Amadey,http://unepeureyore.xyz/p84Nls2/Login.php,5.154.181.119,20-10-2022"
"Collector,http://collectorrrr.ru.xsph.ru/,141.8.197.42,20-10-2022"
"Erbium,http://moneycpanel.com/panel/,190.123.44.102,21-10-2022"
"AgentTesla,http://195.178.120.72/3ip/login.php,195.178.120.72,21-10-2022"
"AgentTesla,http://195.178.120.72/ch1t/login.php,195.178.120.72,24-10-2022"
"Channel,http://103.106.202.174/index.php,103.106.202.174,24-10-2022"
"Channel,http://103.136.42.153/index.php,103.136.42.153,24-10-2022"
"AgentTesla,http://dropbuyinc.ga/jojo/login.php,178.20.41.193,24-10-2022"
"Collector,http://a0733927.xsph.ru/,141.8.192.126,24-10-2022"
"Collector,http://85.115.189.157/,85.115.189.157,24-10-2022"
"Gomorrah,https://bigcuck69.xyz/webpanel/Panel/login.php,185.170.42.91,24-10-2022"
"BlackNet,http://51.38.226.132/panel/login.php,51.38.226.132,24-10-2022"
"BlackNet,http://198.98.61.12/login.php,198.98.61.12,24-10-2022"
"Erbium,http://88.99.127.140/panel/,88.99.127.140,25-10-2022"
"AgentTesla,http://195.178.120.72/fab4/login.php,195.178.120.72,25-10-2022"
"AgentTesla,http://107.189.4.253/bidone/login.php,107.189.4.253,26-10-2022"
"AgentTesla,https://samberii.com/wp/m/login.php,190.123.44.244,26-10-2022"
"AgentTesla,http://greukrainy.duckdns.org/bliz/login.php,171.22.30.90,26-10-2022"
"BatLoader,https://internalcheckssso.com/g5i0nq/index/login,194.67.92.83,27-10-2022"
"BatLoader,https://externalchecksso.com/g5i0nq/index/login,194.67.110.215,27-10-2022"
"BatLoader,https://cloudupdatesss.com/t1mw0r/index/login,194.67.119.190,27-10-2022"
"Mars,http://135.181.168.27/tkK30UgdT6/login.php,135.181.168.27,27-10-2022"
"Mars,http://144.24.197.26/panel/login.php,144.24.197.26,27-10-2022"
"AgentTesla,http://samberii.com/wp/m/login.php,190.123.44.244,29-10-2022"
"Gomorrah,https://sanjuanbot.net/root/Panel/login.php,199.192.30.18,29-10-2022"
"Gomorrah,http://myserverpot.com/root/Panel/login.php,199.192.30.18,29-10-2022"
"Gomorrah,https://directport123.com/webpanel/Panel/login.php,199.192.30.18,31-10-2022"
"Erbium,http://77.73.133.58/panel/,77.73.133.58,04-11-2022"
"Amadey,http://176.113.115.201/3g4mn5s/Login.php,176.113.115.201,05-11-2022"
"Oski,http://anticrack.eu/login.php,131.226.4.15,07-11-2022"
"AgentTesla,http://107.189.4.253/b22/login.php,107.189.4.253,11-11-2022"
"AgentTesla,http://107.189.4.253/unrar/login.php,107.189.4.253,11-11-2022"
"AgentTesla,http://107.189.4.253/zipone/login.php,107.189.4.253,11-11-2022"
"AgentTesla,http://80.85.156.9/fe33l/login.php,80.85.156.9,11-11-2022"
"AgentTesla,http://80.85.156.9/boxi/login.php,80.85.156.9,11-11-2022"
"AgentTesla,http://ori.ydns.eu/ori/login.php,41.216.183.61,11-11-2022"
"AgentTesla,http://85.31.46.78/br/login.php,85.31.46.78,11-11-2022"
"AgentTesla,http://pushkinorigin.ydns.eu/tanks/login.php,85.209.134.253,11-11-2022"
"Amadey,http://193.56.146.243/h8V2cQlbd3/Login.php,193.56.146.243,11-11-2022"
"Amadey,http://31.41.244.15/Mb1sDv3/Login.php,31.41.244.15,11-11-2022"
"Amadey,http://193.56.146.174/g84kvj4jck/Login.php,193.56.146.174,11-11-2022"
"Amadey,http://62.204.41.25/3g4mn5s/Login.php,62.204.41.25,11-11-2022"
"Amadey,http://31.41.244.60/t0nvN3c4/Login.php,31.41.244.60,11-11-2022"
"Amadey,http://github.gitextensions.org/MvwWdj2/Login.php,195.2.70.68,11-11-2022"
"Amadey,http://hellomr.observer/f8dfksdj3/Login.php,179.43.156.182,11-11-2022"
"Amadey,http://researchersgokick.rocks/f8dfksdj3/Login.php,179.43.156.182,11-11-2022"
"Amadey,http://193.56.146.29/f5OknW/Login.php,193.56.146.29,11-11-2022"
"Amadey,http://185.215.113.114/deliveryback/Login.php,185.215.113.114,11-11-2022"
"Amadey,http://79.137.197.181/g93dLhG2/Login.php,79.137.197.181,11-11-2022"
"Unam,http://stealthelite.one/UNWeb/login.php,176.123.0.55,11-11-2022"
"Saint,http://supportmozilla.org/en/login.php,185.216.71.252,12-11-2022"
"Amadey,http://193.56.146.194/h49vlBP/Login.php,193.56.146.194,14-11-2022"
"Amadey,http://crmgloinx.com/0mYqX73dk3/Login.php,193.149.185.203,14-11-2022"
"Lokibot,http://208.67.105.161/maersk/five/PvqDq929BSx_A_D_M1n_a.php,208.67.105.161,15-11-2022"
"Lokibot,http://sempersim.su/gl13/PvqDq929BSx_A_D_M1n_a.php,91.203.193.50,15-11-2022"
"Lokibot,http://171.22.30.164/kin/five/PvqDq929BSx_A_D_M1n_a.php,171.22.30.164,15-11-2022"
"Lokibot,http://171.22.30.164/sima/five/PvqDq929BSx_A_D_M1n_a.php,171.22.30.164,15-11-2022"
"Lokibot,http://sempersim.su/gm4/PvqDq929BSx_A_D_M1n_a.php,91.203.193.50,15-11-2022"
"Lokibot,http://171.22.30.147/line/five/PvqDq929BSx_A_D_M1n_a.php,171.22.30.147,15-11-2022"
"Lokibot,http://eleronixzkt.cf/Dboy/PWS/PvqDq929BSx_A_D_M1n_a.php,172.67.215.168,15-11-2022"
"AcridRain,http://45.15.156.19/Account/Login,45.15.156.19,15-11-2022"
"AcridRain,http://185.106.93.197/Account/Login,185.106.93.197,15-11-2022"
"Lokibot,http://208.67.105.148/maersk/five/PvqDq929BSx_A_D_M1n_a.php,208.67.105.148,15-11-2022"
"Lokibot,http://45.139.105.181/antiscan/PvqDq929BSx_A_D_M1n_a.php,45.139.105.181,15-11-2022"
"Lokibot,http://208.67.105.161/sarag/five/PvqDq929BSx_A_D_M1n_a.php,208.67.105.161,15-11-2022"
"Lokibot,http://208.67.105.162/kuya/five/PvqDq929BSx_A_D_M1n_a.php,208.67.105.162,15-11-2022"
"Lokibot,http://208.67.105.148/osburn/five/PvqDq929BSx_A_D_M1n_a.php,208.67.105.148,15-11-2022"
"Lokibot,http://171.22.30.164/dayo/five/PvqDq929BSx_A_D_M1n_a.php,171.22.30.164,15-11-2022"
"Lokibot,http://sempersim.su/gm3/PvqDq929BSx_A_D_M1n_a.php,193.222.62.4,15-11-2022"
"Lokibot,http://sempersim.su/gm6/PvqDq929BSx_A_D_M1n_a.php,95.213.216.247,16-11-2022"
"Lokibot,http://sempersim.su/gm7/PvqDq929BSx_A_D_M1n_a.php,95.213.216.247,16-11-2022"
"Lokibot,http://sempersim.su/gm11/PvqDq929BSx_A_D_M1n_a.php,34.176.43.236,17-11-2022"
"Lokibot,http://sempersim.su/gm10/PvqDq929BSx_A_D_M1n_a.php,34.176.43.236,17-11-2022"
"BatLoader,https://t1pixel.com/xg198i/index/login,217.25.92.100,18-11-2022"
"Unam,http://95.214.24.140/panel/login.php,95.214.24.140,19-11-2022"
"BlackNet,https://zee.zight.ru//login.php,107.189.5.144,19-11-2022"
"Amadey,http://77.73.133.124/777csTve/Login.php,77.73.133.124,19-11-2022"
"CrashedTech,http://crashedff.xyz/,81.29.143.169,20-11-2022"
"Gomorrah,http://13.90.128.253/wp-content/lock/Panel/login.php,13.90.128.253,20-11-2022"
"Lokibot,http://sempersim.su/gm9/PvqDq929BSx_A_D_M1n_a.php,35.197.103.140,22-11-2022"
"Lokibot,http://185.246.220.212/orange/PvqDq929BSx_A_D_M1n_a.php,185.246.220.212,22-11-2022"
"Lokibot,http://208.67.105.161/durtch/five/PvqDq929BSx_A_D_M1n_a.php,208.67.105.161,22-11-2022"
"AcridRain,http://45.15.156.104/Account/Login,45.15.156.104,22-11-2022"
"Unam,http://217.21.76.148/gas/login.php,217.21.76.148,22-11-2022"
"Lokibot,http://sempersim.su/gm5/PvqDq929BSx_A_D_M1n_a.php,35.197.103.140,22-11-2022"
"Amadey,http://185.206.213.213/h49vlBP/Login.php,185.206.213.213,23-11-2022"
"Laplas,https://laplas.app/signin,31.42.176.127,23-11-2022"
"Lokibot,http://sempersim.su/gm14/PvqDq929BSx_A_D_M1n_a.php,35.197.103.140,23-11-2022"
"Gomorrah,http://51.105.242.96/panel/login.php,51.105.242.96,24-11-2022"
"Amadey,http://185.246.221.126/i4kvjd3xc/Login.php,185.246.221.126,24-11-2022"
"Lokibot,http://171.22.30.164/sarag/five/PvqDq929BSx_A_D_M1n_a.php,171.22.30.164,24-11-2022"
"Amadey,http://1h3art.me/i4kvjd3xc/Login.php,185.246.221.126,24-11-2022"
"ModernLoader,http://62.204.41.222/AVA/,62.204.41.222,25-11-2022"
"Amadey,http://77.73.134.65/o7VsjdSa2f/Login.php,77.73.134.65,25-11-2022"
"Amadey,http://update.nodfirewalld.org/MvwWdj2/Login.php,195.2.70.68,25-11-2022"
"Lokibot,http://sempersim.su/gm13/PvqDq929BSx_A_D_M1n_a.php,95.213.216.202,25-11-2022"
"Amadey,http://31.41.244.17/hfk3vK9/Login.php,31.41.244.17,26-11-2022"
"Titan,http://77.73.133.88:5000/login/,77.73.133.88,26-11-2022"
"Amadey,http://31.41.244.146/f5OknW/Login.php,31.41.244.146,27-11-2022"
"Amadey,http://77.73.134.66/o7Vsjd3a2f/Login.php,77.73.134.66,28-11-2022"
"Lokibot,http://171.22.30.164/mous/five/PvqDq929BSx_A_D_M1n_a.php,171.22.30.164,28-11-2022"
"Lokibot,http://171.22.30.147/gk1/five/PvqDq929BSx_A_D_M1n_a.php,171.22.30.147,28-11-2022"
"Collector,http://danalogs.ru.xsph.ru/,141.8.197.42,28-11-2022"
"Collector,http://plutonglatov.ru.xsph.ru/,141.8.197.42,28-11-2022"
"Collector,http://scriptslibs.mcdir.me/,178.208.83.16,28-11-2022"
"Collector,http://log9sh04.beget.tech/,91.106.207.75,28-11-2022"
"Amadey,http://31.41.244.158/Mb1sDv3/Login.php,31.41.244.158,28-11-2022"
"Lokibot,http://sempersim.su/gm16/PvqDq929BSx_A_D_M1n_a.php,95.213.216.202,28-11-2022"
"Lokibot,http://sempersim.su/gm17/PvqDq929BSx_A_D_M1n_a.php,95.213.216.202,28-11-2022"
"Lokibot,http://sempersim.su/gm18/PvqDq929BSx_A_D_M1n_a.php,95.213.216.202,28-11-2022"
"Lokibot,http://208.67.105.162/soft/five/PvqDq929BSx_A_D_M1n_a.php,208.67.105.162,29-11-2022"
"Amadey,http://62.204.41.252/nB8cWack3/Login.php,62.204.41.252,29-11-2022"
"Lokibot,http://cantebo.buzz/five/PvqDq929BSx_A_D_M1n_a.php,172.67.184.213,29-11-2022"
"Mars,http://data.topababa.com/panel/login.php,157.230.93.107,29-11-2022"
"Lokibot,http://sempersim.su/gm15/PvqDq929BSx_A_D_M1n_a.php,95.213.216.202,29-11-2022"
"Amadey,http://77.73.133.72/hfk3vK9/Login.php,77.73.133.72,29-11-2022"
"Lokibot,http://208.67.105.161/gk2/five/PvqDq929BSx_A_D_M1n_a.php,208.67.105.161,29-11-2022"
"Lilith,http://31.13.195.81:4545/login,31.13.195.81,29-11-2022"
"Lokibot,http://sedesadre.gq/PKZ/PWS/PvqDq929BSx_A_D_M1n_a.php,141.98.6.102,29-11-2022"
"Lokibot,http://208.67.105.148/ser/five/PvqDq929BSx_A_D_M1n_a.php,208.67.105.148,29-11-2022"
"BatLoader,https://installationupgrade6.com/0ssdt1/index/login,83.222.8.68,29-11-2022"
"BatLoader,https://grammarlycheck2.com/bc6w9o/index/login,85.193.83.110,29-11-2022"
"Aurora,http://49.12.222.119/auth,49.12.222.119,30-11-2022"
"Aurora,http://65.108.225.214/auth,65.108.225.214,30-11-2022"
"Aurora,http://45.15.156.33/auth,45.15.156.33,30-11-2022"
"Aurora,http://45.15.156.24/auth,45.15.156.24,30-11-2022"
"Aurora,http://45.15.157.137/auth,45.15.157.137,30-11-2022"
"Aurora,http://45.137.65.190/auth,45.137.65.190,30-11-2022"
"Aurora,http://82.115.223.218/auth,82.115.223.218,30-11-2022"
"Lokibot,http://tompsup.me/five/PvqDq929BSx_A_D_M1n_a.php,172.67.216.29,30-11-2022"
"Lokibot,http://binatbless.me/five/PvqDq929BSx_A_D_M1n_a.php,104.21.62.79,30-11-2022"
"Lokibot,http://telexmint.me/five/PvqDq929BSx_A_D_M1n_a.php,172.67.172.237,30-11-2022"
"AgentTesla,http://cletonmy.com/apos/login.php,185.246.221.154,01-12-2022"
"AgentTesla,http://dropbuyinc.ga/xplor/login.php,185.246.221.154,01-12-2022"
"AgentTesla,http://185.246.220.133/rone/login.php,185.246.220.133,01-12-2022"
"Collector,http://45.137.64.40/,45.137.64.40,01-12-2022"
"Lokibot,http://208.67.105.161/k9/five/PvqDq929BSx_A_D_M1n_a.php,208.67.105.161,01-12-2022"
"Amadey,http://31.41.244.167/v7eWcjs/Login.php,31.41.244.167,01-12-2022"
"Lokibot,http://julypc.ml/PWS/PvqDq929BSx_A_D_M1n_a.php,172.64.80.1,01-12-2022"
"Lokibot,https://julypc.ml/PWS/PvqDq929BSx_A_D_M1n_a.php,172.64.80.1,01-12-2022"
"Aurora,http://45.15.156.140/auth,45.15.156.140,01-12-2022"
"BatLoader,https://installationsoftware1.com/0ssdt1/index/login,95.163.237.12,02-12-2022"
"Grandoreiro,http://192.95.6.196/23112022new/autorizar.php,192.95.6.196,03-12-2022"
"Grandoreiro,http://185.191.228.227/autorizar.php,185.191.228.227,03-12-2022"
"Collector,http://kodeinri.beget.tech/,87.236.19.211,03-12-2022"
"Amadey,http://62.204.41.6/p9cWxH/Login.php,62.204.41.6,03-12-2022"
"Lokibot,http://sempersim.su/gm12/PvqDq929BSx_A_D_M1n_a.php,109.206.243.141,05-12-2022"
"ModernLoader,http://62.204.41.235/AVA/,62.204.41.235,07-12-2022"
"Aurora,http://185.239.239.194/auth,185.239.239.194,07-12-2022"
"Aurora,http://82.115.223.138/auth,82.115.223.138,07-12-2022"
"Aurora,http://80.92.204.59/auth,80.92.204.59,07-12-2022"
"Aurora,http://185.17.0.138/auth,185.17.0.138,07-12-2022"
"Aurora,http://135.181.197.26/auth,135.181.197.26,07-12-2022"
"Aurora,http://185.106.93.245/auth,185.106.93.245,07-12-2022"
"BatLoader,https://updatecloudservice1.com/t1s1j1/index/login,31.31.199.253,07-12-2022"
"Aurora,http://162.55.126.111/auth,162.55.126.111,08-12-2022"
"Gomorrah,https://hasidic-lettering.000webhostapp.com/Panel.Gomorrah/Panel/login.php,145.14.145.148,08-12-2022"
"Amadey,http://31.41.244.237/jg94cVd30f/Login.php,31.41.244.237,08-12-2022"
"Oski,http://oski.myz.info/login.php,116.0.23.240,09-12-2022"
"Collector,http://baby.sayhellobeach.space/,162.210.102.230,09-12-2022"
"Aurora,http://185.197.160.20/auth,185.197.160.20,10-12-2022"
"Aurora,http://77.73.134.10/auth,77.73.134.10,10-12-2022"
"Aurora,http://82.115.223.190/auth,82.115.223.190,10-12-2022"
"BatLoader,https://updateclientssoftware.com/isyy3o/index/login,194.67.92.245,11-12-2022"
"Oski,http://mulkano.cleansite.us/login.php,198.144.121.78,11-12-2022"
"Rafel,https://liquorish-pushdowns.000webhostapp.com/Server_Panel/public/login.php,145.14.144.198,11-12-2022"
"Rafel,https://ak.660s.info/login.php,104.21.22.52,12-12-2022"
"Rafel,https://107.175.142.10/login.php,107.175.142.10,12-12-2022"
"Mars,http://152.89.218.100/panel/login.php,152.89.218.100,12-12-2022"
"Mars,http://152.89.218.174/panel/login.php,152.89.218.174,12-12-2022"
"Lokibot,http://208.67.105.148/jt/five/PvqDq929BSx_A_D_M1n_a.php,208.67.105.148,13-12-2022"
"Lokibot,http://dopilnram.ml/Dboy/PWS/PvqDq929BSx_A_D_M1n_a.php,104.21.58.70,13-12-2022"
"Collector,http://n3kiv.com.xsph.ru/,141.8.197.42,13-12-2022"
"Aurora,http://77.73.134.7/auth,77.73.134.7,13-12-2022"
"Amadey,http://62.204.41.13/gjend7w/Login.php,62.204.41.13,13-12-2022"
"Collector,http://wilslim2.org.xsph.ru/,141.8.197.42,14-12-2022"
"Amadey,http://85.209.135.109/jg94cVd30f/Login.php,85.209.135.109,14-12-2022"
"Amadey,http://62.204.41.158/b7ck3X/Login.php,62.204.41.158,15-12-2022"
"Amadey,http://85.209.135.11/gjend7w/Login.php,85.209.135.11,15-12-2022"
"Aurora,http://193.42.33.157/auth,193.42.33.157,16-12-2022"
"Collector,http://wuzyx.net.xsph.ru/,141.8.197.42,16-12-2022"
"Aurora,http://5.75.160.178/auth,5.75.160.178,18-12-2022"
"Amadey,http://62.204.41.79/tT7774433/Login.php,62.204.41.79,19-12-2022"
"Amadey,http://77.73.134.66/v7eWcjs/Login.php,77.73.134.66,19-12-2022"
"Amadey,http://62.204.41.79/U7vfDb3kg/Login.php,62.204.41.79,19-12-2022"
"Aurora,http://45.15.157.142/auth,45.15.157.142,20-12-2022"
"Amadey,http://193.42.33.28/game0ver/Login.php,193.42.33.28,20-12-2022"
"Amadey,http://62.204.41.79/r8Bsje3/Login.php,62.204.41.79,20-12-2022"
"Amadey,http://77.73.133.124/777csTve777/Login.php,77.73.133.124,20-12-2022"
"Lokibot,http://171.22.30.164/kelly/five/PvqDq929BSx_A_D_M1n_a.php,171.22.30.164,20-12-2022"
"Lokibot,http://dopilnram.tk/PWS/PvqDq929BSx_A_D_M1n_a.php,104.21.82.246,20-12-2022"
"Lokibot,http://efvsx.ml/PWS/PvqDq929BSx_A_D_M1n_a.php,141.98.6.102,20-12-2022"
"Lokibot,http://dopilnram.cf/PWS/PvqDq929BSx_A_D_M1n_a.php,104.21.67.16,20-12-2022"
"Lokibot,http://194.49.94.97/grace/PvqDq929BSx_A_D_M1n_a.php,194.49.94.97,20-12-2022"
"Aurora,http://45.144.30.146/auth,45.144.30.146,20-12-2022"
"Amadey,http://file-manager-7946.com/g9TTnd3bS/Login.php,45.14.165.68,21-12-2022"
"Lokibot,http://efvsx.tk/PWS/PvqDq929BSx_A_D_M1n_a.php,172.67.223.130,21-12-2022"
"Collector,http://eraujeaujfdajadfj.ru.xsph.ru/,141.8.197.42,21-12-2022"
"Mars,http://152.89.218.27/panel/login.php,152.89.218.27,21-12-2022"
"Collector,http://f0755461.xsph.ru/,141.8.192.151,21-12-2022"
"Amadey,http://amadtrackings.com/g9TTnd3bS/Login.php,5.178.2.139,21-12-2022"
"Collector,http://f0757512.xsph.ru/,141.8.192.151,21-12-2022"
"Collector,http://f0757513.xsph.ru/,141.8.192.151,21-12-2022"
"Oski,http://extracreditunion.online/login.php,82.180.174.88,23-12-2022"
"Lokibot,http://segoremlolgv.ml/Eze/PWS/PvqDq929BSx_A_D_M1n_a.php,104.21.85.83,23-12-2022"
"Collector,http://f0757007.xsph.ru/,141.8.193.236,23-12-2022"
"Amadey,http://62.204.41.182/g9TTnd3bS/Login.php,62.204.41.182,23-12-2022"
"Amadey,http://77.73.134.45/fb73jc3/Login.php,77.73.134.45,23-12-2022"
"Amadey,http://77.73.134.42/g7D63d/Login.php,77.73.134.42,23-12-2022"
